scan_file,image,bucket,bucket_label,rule_label,total_dependency_count,vuln_total,critical_cve_count,high_cve_count,cvss_ge_7_count,max_cvss,unique_cwe_count,top25_cwe_count,base_image_age_days
data/scans/aged-stale/vault-1.5.9.json,vault:1.5.9,aged-stale,WARN,ALLOW,22.0,114.0,8.0,97.0,70.0,10.0,34.0,31.0,0.0
data/scans/aged-stale/redis-4.0.9.json,redis:4.0.9,aged-stale,WARN,ALLOW,102.0,64.0,7.0,33.0,35.0,9.8,31.0,25.0,0.0
data/scans/aged-stale/memcached-1.5.22.json,memcached:1.5.22,aged-stale,WARN,WARN,90.0,130.0,13.0,82.0,68.0,10.0,54.0,60.0,0.0
data/scans/aged-stale/mongo-3.6.23.json,mongo:3.6.23,aged-stale,WARN,ALLOW,112.0,115.0,7.0,94.0,67.0,10.0,33.0,29.0,0.0
data/scans/aged-stale/solr-7.7.3.json,solr:7.7.3,aged-stale,WARN,BLOCK,377.0,475.0,67.0,274.0,233.0,10.0,131.0,219.0,0.0
data/scans/aged-stale/solr-8.0.0.json,solr:8.0.0,aged-stale,WARN,BLOCK,405.0,485.0,70.0,283.0,242.0,10.0,133.0,228.0,0.0
data/scans/aged-stale/rmohr-activemq-5.14.5.json,rmohr/activemq:5.14.5,aged-stale,WARN,BLOCK,438.0,662.0,112.0,450.0,390.0,10.0,105.0,318.0,0.0
data/scans/aged-stale/couchdb-1.7.2.json,couchdb:1.7.2,aged-stale,WARN,WARN,161.0,106.0,20.0,58.0,59.0,10.0,40.0,47.0,0.0
data/scans/known-vuln/vulhub-php-5.4.1-cgi.json,vulhub/php:5.4.1-cgi,known-vuln,BLOCK,BLOCK,183.0,549.0,46.0,387.0,281.0,10.0,75.0,299.0,0.0
data/scans/known-vuln/vulhub-tomcat-7.0.79.json,vulhub/tomcat:7.0.79,known-vuln,BLOCK,BLOCK,247.0,399.0,107.0,269.0,203.0,10.0,62.0,145.0,0.0
data/scans/known-vuln/vulhub-tomcat-8.5.19.json,vulhub/tomcat:8.5.19,known-vuln,BLOCK,BLOCK,189.0,498.0,104.0,345.0,249.0,10.0,88.0,166.0,0.0
data/scans/known-vuln/vulhub-redis-4.0.14.json,vulhub/redis:4.0.14,known-vuln,BLOCK,ALLOW,77.0,53.0,5.0,27.0,27.0,9.8,28.0,25.0,0.0
data/scans/known-vuln/vulhub-mysql-5.5.23.json,vulhub/mysql:5.5.23,known-vuln,BLOCK,WARN,97.0,62.0,16.0,47.0,47.0,9.8,32.0,35.0,0.0
data/scans/known-vuln/vulhub-elasticsearch-1.1.1.json,vulhub/elasticsearch:1.1.1,known-vuln,BLOCK,BLOCK,280.0,496.0,70.0,311.0,249.0,10.0,83.0,205.0,0.0
data/scans/known-vuln/vulhub-solr-8.1.1.json,vulhub/solr:8.1.1,known-vuln,BLOCK,BLOCK,431.0,544.0,69.0,319.0,271.0,10.0,147.0,229.0,0.0
data/scans/known-vuln/vulhub-activemq-5.11.1.json,vulhub/activemq:5.11.1,known-vuln,BLOCK,BLOCK,287.0,415.0,86.0,294.0,289.0,10.0,95.0,241.0,0.0
data/scans/known-vuln/vulhub-jenkins-2.46.1.json,vulhub/jenkins:2.46.1,known-vuln,BLOCK,BLOCK,451.0,653.0,78.0,376.0,310.0,10.0,103.0,308.0,0.0
data/scans/known-vuln/vulhub-nexus-3.14.0.json,vulhub/nexus:3.14.0,known-vuln,BLOCK,BLOCK,520.0,1284.0,144.0,763.0,701.0,10.0,161.0,681.0,2659.0
data/scans/known-vuln/vulhub-thinkphp-5.0.20.json,vulhub/thinkphp:5.0.20,known-vuln,BLOCK,BLOCK,177.0,1430.0,52.0,1079.0,596.0,10.0,145.0,699.0,0.0
data/scans/known-vuln/vulhub-ghostscript-9.21.json,vulhub/ghostscript:9.21,known-vuln,BLOCK,ALLOW,84.0,58.0,6.0,27.0,26.0,9.8,29.0,27.0,0.0
data/scans/known-vuln/vulhub-drupal-8.5.0.json,vulhub/drupal:8.5.0,known-vuln,BLOCK,BLOCK,176.0,1014.0,79.0,790.0,536.0,10.0,108.0,548.0,0.0
data/scans/known-vuln/vulhub-joomla-3.4.5.json,vulhub/joomla:3.4.5,known-vuln,BLOCK,BLOCK,200.0,1151.0,121.0,868.0,635.0,10.0,103.0,565.0,0.0
data/scans/known-vuln/vulnerables-web-dvwa-latest.json,vulnerables/web-dvwa:latest,known-vuln,BLOCK,BLOCK,216.0,439.0,78.0,287.0,260.0,10.0,89.0,207.0,0.0
data/scans/known-vuln/vulnerables-web-dvwa-1.9.json,vulnerables/web-dvwa:1.9,known-vuln,BLOCK,BLOCK,221.0,492.0,81.0,290.0,284.0,10.0,73.0,227.0,0.0
data/scans/known-vuln/vulnerables-cve-2014-0160-latest.json,vulnerables/cve-2014-0160:latest,known-vuln,BLOCK,WARN,119.0,170.0,31.0,112.0,87.0,10.0,42.0,52.0,0.0
data/scans/known-vuln/vulnerables-cve-2014-6271-latest.json,vulnerables/cve-2014-6271:latest,known-vuln,BLOCK,WARN,119.0,104.0,25.0,71.0,66.0,10.0,33.0,39.0,0.0
data/scans/known-vuln/vulnerables-cve-2017-7494-latest.json,vulnerables/cve-2017-7494:latest,known-vuln,BLOCK,BLOCK,324.0,730.0,69.0,550.0,407.0,10.0,84.0,404.0,0.0
data/scans/known-vuln/bkimminich-juice-shop-latest.json,bkimminich/juice-shop:latest,known-vuln,BLOCK,WARN,1122.0,76.0,10.0,49.0,44.0,10.0,47.0,24.0,0.0
data/scans/known-vuln/bkimminich-juice-shop-v14.0.0.json,bkimminich/juice-shop:v14.0.0,known-vuln,BLOCK,WARN,2280.0,154.0,29.0,105.0,99.0,10.0,65.0,49.0,0.0
data/scans/known-vuln/bkimminich-juice-shop-v12.0.0.json,bkimminich/juice-shop:v12.0.0,known-vuln,BLOCK,BLOCK,1509.0,184.0,37.0,134.0,125.0,10.0,63.0,69.0,2014.0
data/scans/known-vuln/bkimminich-juice-shop-v11.0.0.json,bkimminich/juice-shop:v11.0.0,known-vuln,BLOCK,WARN,1408.0,171.0,25.0,122.0,112.0,10.0,63.0,67.0,0.0
data/scans/known-vuln/bkimminich-juice-shop-v10.0.0.json,bkimminich/juice-shop:v10.0.0,known-vuln,BLOCK,WARN,1430.0,177.0,26.0,126.0,115.0,10.0,63.0,69.0,0.0
data/scans/known-vuln/bkimminich-juice-shop-v9.0.0.json,bkimminich/juice-shop:v9.0.0,known-vuln,BLOCK,WARN,1334.0,174.0,25.0,114.0,102.0,10.0,63.0,56.0,0.0
data/scans/known-vuln/bkimminich-juice-shop-v8.0.0.json,bkimminich/juice-shop:v8.0.0,known-vuln,BLOCK,WARN,1082.0,169.0,28.0,116.0,107.0,10.0,61.0,56.0,0.0
data/scans/known-vuln/citizenstig-dvwa-latest.json,citizenstig/dvwa:latest,known-vuln,BLOCK,BLOCK,286.0,447.0,80.0,307.0,262.0,10.0,79.0,163.0,0.0
data/scans/known-vuln/tleemcjr-metasploitable2-latest.json,tleemcjr/metasploitable2:latest,known-vuln,BLOCK,ALLOW,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/scans/known-vuln/webgoat-webgoat-8.0-latest.json,webgoat/webgoat-8.0:latest,known-vuln,BLOCK,BLOCK,302.0,326.0,56.0,211.0,206.0,10.0,78.0,168.0,0.0
data/scans/known-vuln/webgoat-webgoat-7.1-latest.json,webgoat/webgoat-7.1:latest,known-vuln,BLOCK,BLOCK,324.0,412.0,95.0,275.0,273.0,10.0,86.0,226.0,0.0
data/scans/known-vuln/infoslack-dvwa-latest.json,infoslack/dvwa:latest,known-vuln,BLOCK,BLOCK,285.0,576.0,112.0,402.0,359.0,10.0,81.0,238.0,0.0
data/scans/known-vuln/vulhub-shiro-1.2.4.json,vulhub/shiro:1.2.4,known-vuln,BLOCK,BLOCK,218.0,398.0,86.0,264.0,254.0,10.0,89.0,188.0,0.0
data/scans/known-vuln/vulhub-openssh-7.7.json,vulhub/openssh:7.7,known-vuln,BLOCK,WARN,85.0,105.0,15.0,58.0,54.0,9.8,38.0,47.0,0.0
data/scans/known-vuln/vulhub-couchdb-1.6.0.json,vulhub/couchdb:1.6.0,known-vuln,BLOCK,WARN,161.0,147.0,30.0,83.0,83.0,10.0,44.0,62.0,0.0
data/scans/known-vuln/vulhub-couchdb-2.1.0.json,vulhub/couchdb:2.1.0,known-vuln,BLOCK,WARN,235.0,279.0,47.0,163.0,163.0,10.0,58.0,131.0,0.0
data/scans/known-vuln/vulhub-activemq-5.13.2.json,vulhub/activemq:5.13.2,known-vuln,BLOCK,BLOCK,438.0,594.0,89.0,401.0,345.0,10.0,101.0,292.0,0.0
data/scans/known-vuln/vulhub-solr-7.0.1.json,vulhub/solr:7.0.1,known-vuln,BLOCK,BLOCK,376.0,589.0,74.0,352.0,291.0,10.0,153.0,240.0,0.0
data/scans/known-vuln/vulhub-wordpress-4.6.json,vulhub/wordpress:4.6,known-vuln,BLOCK,BLOCK,255.0,262.0,54.0,185.0,181.0,10.0,61.0,135.0,0.0
data/scans/known-vuln/vulhub-drupal-7.57.json,vulhub/drupal:7.57,known-vuln,BLOCK,BLOCK,189.0,643.0,57.0,473.0,343.0,10.0,80.0,355.0,0.0
data/scans/known-vuln/vulhub-joomla-3.7.0.json,vulhub/joomla:3.7.0,known-vuln,BLOCK,BLOCK,211.0,1571.0,63.0,1188.0,655.0,10.0,145.0,779.0,0.0
data/scans/known-vuln/vulhub-phpmyadmin-4.8.1.json,vulhub/phpmyadmin:4.8.1,known-vuln,BLOCK,BLOCK,174.0,976.0,74.0,763.0,515.0,10.0,105.0,524.0,0.0
data/scans/known-vuln/vulhub-solr-8.11.0.json,vulhub/solr:8.11.0,known-vuln,BLOCK,BLOCK,511.0,441.0,101.0,290.0,286.0,10.0,93.0,222.0,0.0
data/scans/known-vuln/vulhub-shiro-1.5.1.json,vulhub/shiro:1.5.1,known-vuln,BLOCK,BLOCK,208.0,307.0,56.0,204.0,183.0,10.0,100.0,131.0,0.0
data/scans/known-vuln/owasp-benchmark-latest.json,owasp/benchmark:latest,known-vuln,BLOCK,WARN,1366.0,331.0,35.0,205.0,137.0,10.0,121.0,132.0,0.0
data/scans/known-vuln/raesene-bwapp-latest.json,raesene/bwapp:latest,known-vuln,BLOCK,BLOCK,272.0,519.0,128.0,384.0,339.0,10.0,79.0,200.0,0.0
